Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,21-Feb-2025,06-Mar-2025,PE,23450.00,536.00,657.65,527.00,619.40,623.00,619.40,50.00,901.69,22.31,1350.00,525.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,25450.00,2558.40,2558.40,2558.40,2558.40,2558.40,2595.25,1.00,21.01,1.92,225.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24700.00,1811.40,1811.40,1811.40,1811.40,1811.40,1847.15,1.00,19.88,1.36,375.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24950.00,-,-,-,1857.55,1857.90,2096.45,-,-,-,300.00,-,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24200.00,1350.00,1370.65,1287.00,1355.00,1355.00,1350.35,6.00,114.88,5.98,600.00,375.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24250.00,1363.25,1363.25,1363.25,1363.25,1363.25,1363.25,1.00,19.21,1.02,675.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22150.00,34.95,53.05,29.55,37.45,41.00,37.45,3484.00,57986.15,108.20,47850.00,29550.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21300.00,4.95,6.40,3.95,4.30,4.20,4.30,3098.00,49501.65,11.10,83325.00,23250.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21350.00,4.90,6.60,4.60,5.00,4.95,5.00,406.00,6502.67,1.59,14625.00,13200.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22350.00,66.70,87.25,50.85,64.20,68.25,64.20,4814.00,80943.43,248.76,51000.00,24525.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22850.00,204.85,255.00,174.40,216.85,228.55,216.85,11746.00,203209.92,1912.84,76650.00,34875.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,25350.00,2460.15,2460.15,2460.15,2460.15,2460.15,2495.50,1.00,20.86,1.85,225.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,25400.00,2506.45,2506.45,2506.45,2506.45,2506.45,2545.35,1.00,20.93,1.88,150.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,23650.00,796.20,796.20,796.10,796.10,796.10,821.95,2.00,36.67,1.19,450.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24550.00,1675.30,1675.30,1675.30,1675.30,1675.30,1675.30,1.00,19.67,1.26,525.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,23750.00,874.35,874.35,874.35,874.35,874.35,914.65,1.00,18.47,0.66,450.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,23850.00,973.15,973.15,973.15,973.15,973.15,973.15,2.00,37.23,1.46,825.00,150.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,23950.00,1074.80,1074.80,1074.80,1074.80,1074.80,1105.60,1.00,18.77,0.81,150.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24050.00,1164.80,1166.95,1164.80,1166.95,1166.95,1202.90,2.00,37.82,1.75,900.00,150.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,23200.00,381.75,468.00,348.60,424.40,433.10,424.40,1125.00,19922.32,347.32,65100.00,5925.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,25150.00,2268.30,2268.30,2268.30,2268.30,2268.30,2268.30,1.00,20.56,1.70,375.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22750.00,153.55,210.70,139.20,175.20,184.00,175.20,13568.00,233375.19,1871.19,68175.00,40275.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22650.00,125.95,170.60,110.15,140.30,148.35,140.30,7090.00,121210.33,768.95,101175.00,63300.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21100.00,4.50,4.50,0.05,3.40,3.30,3.40,3337.00,52816.69,8.66,130275.00,30150.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23550.00,712.55,712.55,712.55,712.55,712.55,738.45,1.00,18.20,0.53,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,21400.00,13.00,18.00,11.35,13.90,14.35,13.90,41.00,658.52,0.47,3000.00,975.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22600.00,143.45,196.05,138.90,170.85,178.35,170.85,512.00,8744.35,65.95,10575.00,8100.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23750.00,869.05,870.60,869.05,870.60,870.60,909.85,2.00,36.93,1.30,150.00,150.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22650.00,162.00,214.30,156.05,188.70,189.05,188.70,202.00,3459.17,27.70,6900.00,6375.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,24000.00,1106.20,1106.20,1105.95,1105.95,1105.95,1138.15,2.00,37.66,1.66,150.00,150.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22950.00,262.70,340.05,262.70,312.60,313.60,312.60,64.00,1116.68,15.08,1425.00,150.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,21900.00,35.00,52.50,34.45,40.60,42.45,40.60,428.00,7043.13,13.23,17100.00,14250.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,24650.00,1735.70,1735.70,1735.70,1735.70,1735.70,1768.45,1.00,19.79,1.30,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,21150.00,9.90,10.90,7.50,9.20,9.20,9.20,40.00,634.80,0.30,1425.00,1425.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23600.00,743.65,743.65,743.65,743.65,743.65,780.15,1.00,18.26,0.56,150.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,24700.00,1786.05,1786.05,1786.05,1786.05,1786.05,1786.05,1.00,19.86,1.34,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23950.00,1054.70,1054.70,1054.70,1054.70,1054.70,1091.50,1.00,18.75,0.79,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23200.00,399.45,492.30,399.25,456.10,459.75,456.10,144.00,2555.76,50.16,5250.00,2250.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,24500.00,1587.80,1587.80,1587.80,1587.80,1587.80,1620.55,1.00,19.57,1.19,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23300.00,456.30,566.90,444.40,517.30,521.15,517.30,389.00,6947.12,149.34,10125.00,6300.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23400.00,593.50,593.50,593.50,593.50,593.50,618.80,1.00,18.00,0.45,75.00,-,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22300.00,81.00,115.20,79.00,93.65,100.25,93.65,359.00,6030.31,26.04,15375.00,8325.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,21200.00,9.90,12.25,8.25,8.80,8.95,8.80,719.00,11437.45,5.35,49200.00,17475.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,21250.00,-,-,-,13.80,13.80,2.00,-,-,-,225.00,-,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22450.00,137.50,145.00,123.95,127.15,127.95,127.15,11.00,186.28,1.07,1200.00,225.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,24850.00,1932.40,1932.40,1932.40,1932.40,1932.40,1932.40,1.00,20.09,1.45,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22750.00,193.35,250.40,182.00,221.75,228.95,221.75,263.00,4532.47,45.03,7800.00,6825.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23900.00,1005.25,1005.25,1005.25,1005.25,1005.25,1045.35,1.00,18.68,0.75,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22850.00,241.55,295.00,222.65,263.15,262.90,263.15,90.00,1560.10,17.73,1950.00,600.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,25150.00,2231.70,2231.70,2231.70,2231.70,2231.70,2231.70,1.00,20.54,1.67,75.00,75.00,22795.90
